STATION;LAT;LON;DATE;PRCP;TAVG
CASTELO BRANCO;39.833;-7.483;2020-02-22;0.0;14.4
CASTELO BRANCO;39.833;-7.483;2020-02-23;0.0;15.5
CASTELO BRANCO;39.833;-7.483;2020-02-24;0.0;15.1
CASTELO BRANCO;39.833;-7.483;2020-02-25;0.0;11.8
CASTELO BRANCO;39.833;-7.483;2020-02-26;0.0;10.1
CASTELO BRANCO;39.833;-7.483;2020-02-27;0.0;12.1
CASTELO BRANCO;39.833;-7.483;2020-02-28;0.0;13.1
CASTELO BRANCO;39.833;-7.483;2020-02-29;1.0;11.6
CASTELO BRANCO;39.833;-7.483;2020-03-01;0.0;12.7
CASTELO BRANCO;39.833;-7.483;2020-03-02;13.0;11.3
CASTELO BRANCO;39.833;-7.483;2020-03-03;0.0;11.9
CASTELO BRANCO;39.833;-7.483;2020-03-04;0.0;13.6
CASTELO BRANCO;39.833;-7.483;2020-03-05;1.0;12.1
CASTELO BRANCO;39.833;-7.483;2020-03-06;0.0;10.6
CASTELO BRANCO;39.833;-7.483;2020-03-07;0.0;11.2
CASTELO BRANCO;39.833;-7.483;2020-03-08;0.0;10.1
CASTELO BRANCO;39.833;-7.483;2020-03-09;0.0;12.9
CASTELO BRANCO;39.833;-7.483;2020-03-10;0.0;16.3
CASTELO BRANCO;39.833;-7.483;2020-03-11;0.0;17.7
CASTELO BRANCO;39.833;-7.483;2020-03-12;0.0;17.9
CASTELO BRANCO;39.833;-7.483;2020-03-13;0.0;15.7
CASTELO BRANCO;39.833;-7.483;2020-03-14;0.0;17.1
CASTELO BRANCO;39.833;-7.483;2020-03-15;0.0;12.5
CASTELO BRANCO;39.833;-7.483;2020-03-16;0.0;9.2
CASTELO BRANCO;39.833;-7.483;2020-03-17;0.0;11.0
CASTELO BRANCO;39.833;-7.483;2020-03-18;0.0;14.8
CASTELO BRANCO;39.833;-7.483;2020-03-19;0.0;13.7
CASTELO BRANCO;39.833;-7.483;2020-03-20;10.9;10.8
CASTELO BRANCO;39.833;-7.483;2020-03-21;31.0;9.1
CASTELO BRANCO;39.833;-7.483;2020-03-22;0.8;11.2
CASTELO BRANCO;39.833;-7.483;2020-03-23;0.0;11.3
CASTELO BRANCO;39.833;-7.483;2020-03-24;1.0;13.4
CASTELO BRANCO;39.833;-7.483;2020-03-25;0.0;14.1
CASTELO BRANCO;39.833;-7.483;2020-03-26;0.3;13.2
CASTELO BRANCO;39.833;-7.483;2020-03-27;0.0;9.8
CASTELO BRANCO;39.833;-7.483;2020-03-28;0.0;10.7
CASTELO BRANCO;39.833;-7.483;2020-03-29;0.0;13.3
CASTELO BRANCO;39.833;-7.483;2020-03-30;0.0;8.2
CASTELO BRANCO;39.833;-7.483;2020-03-31;7.1;4.7
CASTELO BRANCO;39.833;-7.483;2020-04-01;2.0;6.2
CASTELO BRANCO;39.833;-7.483;2020-04-02;8.9;11.5
CASTELO BRANCO;39.833;-7.483;2020-04-03;0.0;13.6
CASTELO BRANCO;39.833;-7.483;2020-04-04;0.0;13.1
CASTELO BRANCO;39.833;-7.483;2020-04-05;7.9;12.8
CASTELO BRANCO;39.833;-7.483;2020-04-06;25.9;12.8
CASTELO BRANCO;39.833;-7.483;2020-04-07;20.1;15.8
CASTELO BRANCO;39.833;-7.483;2020-04-08;0.0;15.4
CASTELO BRANCO;39.833;-7.483;2020-04-09;7.1;14.6
CASTELO BRANCO;39.833;-7.483;2020-04-10;4.1;15.0
CASTELO BRANCO;39.833;-7.483;2020-04-11;0.0;15.8
CASTELO BRANCO;39.833;-7.483;2020-04-12;0.0;14.4
CASTELO BRANCO;39.833;-7.483;2020-04-13;0.0;12.6
CASTELO BRANCO;39.833;-7.483;2020-04-14;0.0;13.7
CASTELO BRANCO;39.833;-7.483;2020-04-15;8.9;12.3
CASTELO BRANCO;39.833;-7.483;2020-04-16;15.0;12.6
CASTELO BRANCO;39.833;-7.483;2020-04-17;14.0;13.8
CASTELO BRANCO;39.833;-7.483;2020-04-18;0.5;13.7
CASTELO BRANCO;39.833;-7.483;2020-04-19;0.0;14.2
CASTELO BRANCO;39.833;-7.483;2020-04-20;0.0;10.9
CASTELO BRANCO;39.833;-7.483;2020-04-21;0.0;12.4
CASTELO BRANCO;39.833;-7.483;2020-04-22;0.0;14.4
CASTELO BRANCO;39.833;-7.483;2020-04-23;0.0;16.1
CASTELO BRANCO;39.833;-7.483;2020-04-24;0.0;17.4
CASTELO BRANCO;39.833;-7.483;2020-04-25;0.0;15.1
CASTELO BRANCO;39.833;-7.483;2020-04-26;0.0;12.4
CASTELO BRANCO;39.833;-7.483;2020-04-27;0.0;12.2
CASTELO BRANCO;39.833;-7.483;2020-04-28;0.0;12.4
CASTELO BRANCO;39.833;-7.483;2020-04-29;0.5;12.2
CASTELO BRANCO;39.833;-7.483;2020-04-30;3.0;14.1
CASTELO BRANCO;39.833;-7.483;2020-05-01;0.0;16.6
CASTELO BRANCO;39.833;-7.483;2020-05-02;0.0;18.2
CASTELO BRANCO;39.833;-7.483;2020-05-03;0.0;21.5
CASTELO BRANCO;39.833;-7.483;2020-05-04;0.0;18.2
CASTELO BRANCO;39.833;-7.483;2020-05-05;0.0;15.9
CASTELO BRANCO;39.833;-7.483;2020-05-06;0.0;17.5
CASTELO BRANCO;39.833;-7.483;2020-05-07;0.0;20.6
CASTELO BRANCO;39.833;-7.483;2020-05-08;0.0;18.7
CASTELO BRANCO;39.833;-7.483;2020-05-09;0.0;13.7
CASTELO BRANCO;39.833;-7.483;2020-05-10;13.0;13.7
CASTELO BRANCO;39.833;-7.483;2020-05-11;0.0;14.4
CASTELO BRANCO;39.833;-7.483;2020-05-12;3.0;13.6
CASTELO BRANCO;39.833;-7.483;2020-05-13;0.3;12.6
CASTELO BRANCO;39.833;-7.483;2020-05-14;6.1;12.2
CASTELO BRANCO;39.833;-7.483;2020-05-15;2.0;14.1
CASTELO BRANCO;39.833;-7.483;2020-05-16;7.1;16.2
CASTELO BRANCO;39.833;-7.483;2020-05-17;0.0;17.9
CASTELO BRANCO;39.833;-7.483;2020-05-18;0.0;20.8
CASTELO BRANCO;39.833;-7.483;2020-05-19;0.0;22.8
CASTELO BRANCO;39.833;-7.483;2020-05-20;0.0;22.8
CASTELO BRANCO;39.833;-7.483;2020-05-21;0.0;21.2
CASTELO BRANCO;39.833;-7.483;2020-05-22;0.0;22.1
CASTELO BRANCO;39.833;-7.483;2020-05-23;0.0;23.6
CASTELO BRANCO;39.833;-7.483;2020-05-24;0.0;24.4
CASTELO BRANCO;39.833;-7.483;2020-05-25;0.0;25.7
CASTELO BRANCO;39.833;-7.483;2020-05-26;0.0;24.3
CASTELO BRANCO;39.833;-7.483;2020-05-27;0.0;25.0
CASTELO BRANCO;39.833;-7.483;2020-05-28;0.0;24.9
CASTELO BRANCO;39.833;-7.483;2020-05-29;0.0;25.4
CASTELO BRANCO;39.833;-7.483;2020-05-30;0.0;25.1
CASTELO BRANCO;39.833;-7.483;2020-05-31;0.0;20.8
CASTELO BRANCO;39.833;-7.483;2020-06-01;0.0;20.0
CASTELO BRANCO;39.833;-7.483;2020-06-02;0.0;20.8
CASTELO BRANCO;39.833;-7.483;2020-06-03;0.0;19.4
CASTELO BRANCO;39.833;-7.483;2020-06-04;0.0;17.9
CASTELO BRANCO;39.833;-7.483;2020-06-05;0.0;19.3
CASTELO BRANCO;39.833;-7.483;2020-06-06;0.0;16.9
CASTELO BRANCO;39.833;-7.483;2020-06-07;0.0;16.2
CASTELO BRANCO;39.833;-7.483;2020-06-08;0.0;17.1
CASTELO BRANCO;39.833;-7.483;2020-06-09;0.0;19.2
CASTELO BRANCO;39.833;-7.483;2020-06-10;0.0;18.9
CASTELO BRANCO;39.833;-7.483;2020-06-11;0.0;15.6
CASTELO BRANCO;39.833;-7.483;2020-06-12;2.0;14.1
CASTELO BRANCO;39.833;-7.483;2020-06-13;1.0;15.7
CASTELO BRANCO;39.833;-7.483;2020-06-14;0.0;17.2
CASTELO BRANCO;39.833;-7.483;2020-06-15;0.0;18.1
CASTELO BRANCO;39.833;-7.483;2020-06-16;0.0;18.3
CASTELO BRANCO;39.833;-7.483;2020-06-17;0.0;17.7
CASTELO BRANCO;39.833;-7.483;2020-06-18;0.0;19.2
CASTELO BRANCO;39.833;-7.483;2020-06-19;0.0;20.3
CASTELO BRANCO;39.833;-7.483;2020-06-20;0.0;22.2
CASTELO BRANCO;39.833;-7.483;2020-06-21;0.0;23.4
CASTELO BRANCO;39.833;-7.483;2020-06-22;0.0;28.4
CASTELO BRANCO;39.833;-7.483;2020-06-23;0.0;29.5
CASTELO BRANCO;39.833;-7.483;2020-06-24;0.0;24.8
CASTELO BRANCO;39.833;-7.483;2020-06-25;0.0;22.7
CASTELO BRANCO;39.833;-7.483;2020-06-26;0.0;20.3
CASTELO BRANCO;39.833;-7.483;2020-06-27;0.0;22.3
CASTELO BRANCO;39.833;-7.483;2020-06-28;0.0;24.8
CASTELO BRANCO;39.833;-7.483;2020-06-29;0.0;26.6
CASTELO BRANCO;39.833;-7.483;2020-06-30;0.0;26.4
CASTELO BRANCO;39.833;-7.483;2020-07-01;0.0;24.5
CASTELO BRANCO;39.833;-7.483;2020-07-02;0.0;20.9
CASTELO BRANCO;39.833;-7.483;2020-07-03;0.0;23.1
CASTELO BRANCO;39.833;-7.483;2020-07-04;0.0;27.8
CASTELO BRANCO;39.833;-7.483;2020-07-05;0.0;30.4
CASTELO BRANCO;39.833;-7.483;2020-07-06;0.0;31.7
CASTELO BRANCO;39.833;-7.483;2020-07-07;0.0;29.3
CASTELO BRANCO;39.833;-7.483;2020-07-08;0.0;25.8
CASTELO BRANCO;39.833;-7.483;2020-07-09;0.0;24.8
CASTELO BRANCO;39.833;-7.483;2020-07-10;0.0;28.9
CASTELO BRANCO;39.833;-7.483;2020-07-11;0.0;28.4
CASTELO BRANCO;39.833;-7.483;2020-07-12;0.0;27.2
CASTELO BRANCO;39.833;-7.483;2020-07-13;0.0;29.0
CASTELO BRANCO;39.833;-7.483;2020-07-14;0.0;28.8
CASTELO BRANCO;39.833;-7.483;2020-07-15;0.0;28.1
CASTELO BRANCO;39.833;-7.483;2020-07-16;0.0;30.3
CASTELO BRANCO;39.833;-7.483;2020-07-17;0.0;31.4
CASTELO BRANCO;39.833;-7.483;2020-07-18;0.0;31.3
CASTELO BRANCO;39.833;-7.483;2020-07-19;0.0;26.7
CASTELO BRANCO;39.833;-7.483;2020-07-20;0.0;28.4
CASTELO BRANCO;39.833;-7.483;2020-07-21;0.0;26.3
CASTELO BRANCO;39.833;-7.483;2020-07-22;0.0;27.2
CASTELO BRANCO;39.833;-7.483;2020-07-23;0.0;29.3
CASTELO BRANCO;39.833;-7.483;2020-07-24;0.0;28.4
CASTELO BRANCO;39.833;-7.483;2020-07-25;0.0;28.8
CASTELO BRANCO;39.833;-7.483;2020-07-26;0.0;29.3
CASTELO BRANCO;39.833;-7.483;2020-07-27;0.0;28.3
CASTELO BRANCO;39.833;-7.483;2020-07-28;0.0;27.9
CASTELO BRANCO;39.833;-7.483;2020-07-29;0.0;28.7
CASTELO BRANCO;39.833;-7.483;2020-07-30;0.0;29.0
CASTELO BRANCO;39.833;-7.483;2020-07-31;0.0;28.0
CASTELO BRANCO;39.833;-7.483;2020-08-01;0.0;26.4
CASTELO BRANCO;39.833;-7.483;2020-08-02;0.0;25.4
CASTELO BRANCO;39.833;-7.483;2020-08-03;0.0;25.0
CASTELO BRANCO;39.833;-7.483;2020-08-04;0.0;27.9
CASTELO BRANCO;39.833;-7.483;2020-08-05;0.0;30.4
CASTELO BRANCO;39.833;-7.483;2020-08-06;0.0;30.8
CASTELO BRANCO;39.833;-7.483;2020-08-07;0.0;28.6
CASTELO BRANCO;39.833;-7.483;2020-08-08;0.0;27.4
CASTELO BRANCO;39.833;-7.483;2020-08-09;0.0;25.2
CASTELO BRANCO;39.833;-7.483;2020-08-10;0.0;23.1
CASTELO BRANCO;39.833;-7.483;2020-08-11;0.0;21.4
CASTELO BRANCO;39.833;-7.483;2020-08-12;0.0;21.2
CASTELO BRANCO;39.833;-7.483;2020-08-13;0.0;23.1
CASTELO BRANCO;39.833;-7.483;2020-08-14;0.0;21.9
CASTELO BRANCO;39.833;-7.483;2020-08-15;0.0;19.8
CASTELO BRANCO;39.833;-7.483;2020-08-16;0.0;20.0
CASTELO BRANCO;39.833;-7.483;2020-08-17;0.0;21.8
CASTELO BRANCO;39.833;-7.483;2020-08-18;0.0;23.7
CASTELO BRANCO;39.833;-7.483;2020-08-19;0.0;23.1
CASTELO BRANCO;39.833;-7.483;2020-08-20;0.0;22.3
CASTELO BRANCO;39.833;-7.483;2020-08-21;0.5;21.9
CASTELO BRANCO;39.833;-7.483;2020-08-22;0.0;23.6
CASTELO BRANCO;39.833;-7.483;2020-08-23;0.0;25.7
CASTELO BRANCO;39.833;-7.483;2020-08-24;0.0;28.4
CASTELO BRANCO;39.833;-7.483;2020-08-25;0.0;28.6
CASTELO BRANCO;39.833;-7.483;2020-08-26;0.0;28.3
CASTELO BRANCO;39.833;-7.483;2020-08-27;0.0;27.2
CASTELO BRANCO;39.833;-7.483;2020-08-28;0.0;21.9
CASTELO BRANCO;39.833;-7.483;2020-08-29;0.0;18.7
CASTELO BRANCO;39.833;-7.483;2020-08-30;0.0;20.4
CASTELO BRANCO;39.833;-7.483;2020-08-31;0.0;21.7
CASTELO BRANCO;39.833;-7.483;2020-09-01;0.0;23.3
CASTELO BRANCO;39.833;-7.483;2020-09-02;0.0;24.7
CASTELO BRANCO;39.833;-7.483;2020-09-03;0.0;27.6
CASTELO BRANCO;39.833;-7.483;2020-09-04;0.0;27.2
CASTELO BRANCO;39.833;-7.483;2020-09-05;0.0;28.3
CASTELO BRANCO;39.833;-7.483;2020-09-06;0.0;27.9
CASTELO BRANCO;39.833;-7.483;2020-09-07;0.0;25.2
CASTELO BRANCO;39.833;-7.483;2020-09-08;0.0;22.9
CASTELO BRANCO;39.833;-7.483;2020-09-09;0.0;24.8
CASTELO BRANCO;39.833;-7.483;2020-09-10;0.0;26.3
CASTELO BRANCO;39.833;-7.483;2020-09-11;0.0;26.6
CASTELO BRANCO;39.833;-7.483;2020-09-12;0.0;27.9
CASTELO BRANCO;39.833;-7.483;2020-09-13;0.0;27.7
CASTELO BRANCO;39.833;-7.483;2020-09-14;0.0;23.8
CASTELO BRANCO;39.833;-7.483;2020-09-15;0.0;21.8
CASTELO BRANCO;39.833;-7.483;2020-09-16;0.0;21.2
CASTELO BRANCO;39.833;-7.483;2020-09-17;0.0;18.9
CASTELO BRANCO;39.833;-7.483;2020-09-18;7.1;18.9
CASTELO BRANCO;39.833;-7.483;2020-09-20;0.0;20.2
CASTELO BRANCO;39.833;-7.483;2020-09-21;0.0;18.7
CASTELO BRANCO;39.833;-7.483;2020-09-22;0.0;19.8
CASTELO BRANCO;39.833;-7.483;2020-09-23;0.5;18.8
CASTELO BRANCO;39.833;-7.483;2020-09-24;0.5;18.3
CASTELO BRANCO;39.833;-7.483;2020-09-25;0.0;16.5
CASTELO BRANCO;39.833;-7.483;2020-09-26;0.0;16.3
CASTELO BRANCO;39.833;-7.483;2020-09-27;0.0;19.4
CASTELO BRANCO;39.833;-7.483;2020-09-28;0.0;20.5
CASTELO BRANCO;39.833;-7.483;2020-09-29;0.0;22.2
CASTELO BRANCO;39.833;-7.483;2020-09-30;0.0;20.4
CASTELO BRANCO;39.833;-7.483;2020-10-01;0.0;16.7
CASTELO BRANCO;39.833;-7.483;2020-10-02;0.0;14.2
CASTELO BRANCO;39.833;-7.483;2020-10-03;0.0;13.1
CASTELO BRANCO;39.833;-7.483;2020-10-04;0.0;14.2
CASTELO BRANCO;39.833;-7.483;2020-10-05;0.0;15.6
CASTELO BRANCO;39.833;-7.483;2020-10-06;0.0;17.7
CASTELO BRANCO;39.833;-7.483;2020-10-07;0.0;20.0
CASTELO BRANCO;39.833;-7.483;2020-10-08;0.0;21.8
CASTELO BRANCO;39.833;-7.483;2020-10-09;0.0;19.8
CASTELO BRANCO;39.833;-7.483;2020-10-10;0.0;20.6
CASTELO BRANCO;39.833;-7.483;2020-10-11;0.0;17.3
CASTELO BRANCO;39.833;-7.483;2020-10-12;0.0;15.6
CASTELO BRANCO;39.833;-7.483;2020-10-13;0.0;16.6
CASTELO BRANCO;39.833;-7.483;2020-10-14;0.0;13.3
CASTELO BRANCO;39.833;-7.483;2020-10-15;0.0;13.3
CASTELO BRANCO;39.833;-7.483;2020-10-16;0.0;14.2
CASTELO BRANCO;39.833;-7.483;2020-10-17;0.0;15.0
CASTELO BRANCO;39.833;-7.483;2020-10-18;0.0;16.7
CASTELO BRANCO;39.833;-7.483;2020-10-19;0.0;16.2
CASTELO BRANCO;39.833;-7.483;2020-10-20;63.0;15.6
CASTELO BRANCO;39.833;-7.483;2020-10-21;0.0;13.9
CASTELO BRANCO;39.833;-7.483;2020-10-22;7.9;14.2
CASTELO BRANCO;39.833;-7.483;2020-10-23;0.3;12.6
CASTELO BRANCO;39.833;-7.483;2020-10-24;0.0;12.3
CASTELO BRANCO;39.833;-7.483;2020-10-25;7.9;13.6
CASTELO BRANCO;39.833;-7.483;2020-10-26;5.1;10.9
CASTELO BRANCO;39.833;-7.483;2020-10-27;0.0;11.8
CASTELO BRANCO;39.833;-7.483;2020-10-28;2.0;14.4
CASTELO BRANCO;39.833;-7.483;2020-10-29;0.0;13.8
CASTELO BRANCO;39.833;-7.483;2020-10-30;0.0;16.1
CASTELO BRANCO;39.833;-7.483;2020-10-31;0.0;16.4
CASTELO BRANCO;39.833;-7.483;2020-11-01;0.0;16.8
CASTELO BRANCO;39.833;-7.483;2020-11-02;0.0;16.1
CASTELO BRANCO;39.833;-7.483;2020-11-03;0.3;14.6
CASTELO BRANCO;39.833;-7.483;2020-11-04;0.0;10.8
CASTELO BRANCO;39.833;-7.483;2020-11-05;13.0;12.0
CASTELO BRANCO;39.833;-7.483;2020-11-06;23.1;12.5
CASTELO BRANCO;39.833;-7.483;2020-11-07;14.0;13.7
CASTELO BRANCO;39.833;-7.483;2020-11-08;5.1;13.9
CASTELO BRANCO;39.833;-7.483;2020-11-09;3.0;13.1
CASTELO BRANCO;39.833;-7.483;2020-11-10;6.1;12.7
CASTELO BRANCO;39.833;-7.483;2020-11-11;0.0;12.8
CASTELO BRANCO;39.833;-7.483;2020-11-12;0.0;13.4
CASTELO BRANCO;39.833;-7.483;2020-11-13;0.0;12.5
CASTELO BRANCO;39.833;-7.483;2020-11-14;0.0;14.3
CASTELO BRANCO;39.833;-7.483;2020-11-15;0.0;16.3
CASTELO BRANCO;39.833;-7.483;2020-11-16;0.0;13.9
CASTELO BRANCO;39.833;-7.483;2020-11-17;0.0;12.2
CASTELO BRANCO;39.833;-7.483;2020-11-18;0.0;13.3
CASTELO BRANCO;39.833;-7.483;2020-11-19;0.0;15.9
CASTELO BRANCO;39.833;-7.483;2020-11-20;0.0;14.8
CASTELO BRANCO;39.833;-7.483;2020-11-21;0.0;12.6
CASTELO BRANCO;39.833;-7.483;2020-11-22;0.0;12.0
CASTELO BRANCO;39.833;-7.483;2020-11-23;0.0;11.4
CASTELO BRANCO;39.833;-7.483;2020-11-24;0.0;10.2
CASTELO BRANCO;39.833;-7.483;2020-11-25;19.1;10.2
CASTELO BRANCO;39.833;-7.483;2020-11-26;18.0;9.6
CASTELO BRANCO;39.833;-7.483;2020-11-27;0.5;10.8
CASTELO BRANCO;39.833;-7.483;2020-11-28;0.0;10.4
CASTELO BRANCO;39.833;-7.483;2020-11-29;5.1;10.4
CASTELO BRANCO;39.833;-7.483;2020-11-30;4.1;11.8
CASTELO BRANCO;39.833;-7.483;2020-12-01;0.0;12.4
CASTELO BRANCO;39.833;-7.483;2020-12-02;0.0;10.6
CASTELO BRANCO;39.833;-7.483;2020-12-03;0.0;8.6
CASTELO BRANCO;39.833;-7.483;2020-12-04;3.0;5.7
CASTELO BRANCO;39.833;-7.483;2020-12-05;0.0;6.0
CASTELO BRANCO;39.833;-7.483;2020-12-06;0.0;7.4
CASTELO BRANCO;39.833;-7.483;2020-12-07;0.8;11.2
CASTELO BRANCO;39.833;-7.483;2020-12-08;0.0;9.2
CASTELO BRANCO;39.833;-7.483;2020-12-09;0.5;7.9
CASTELO BRANCO;39.833;-7.483;2020-12-10;1.0;13.7
CASTELO BRANCO;39.833;-7.483;2020-12-11;0.3;15.4
CASTELO BRANCO;39.833;-7.483;2020-12-12;0.3;13.8
CASTELO BRANCO;39.833;-7.483;2020-12-13;0.0;12.8
CASTELO BRANCO;39.833;-7.483;2020-12-14;5.1;12.0
CASTELO BRANCO;39.833;-7.483;2020-12-15;0.0;9.2
CASTELO BRANCO;39.833;-7.483;2020-12-16;6.1;10.3
CASTELO BRANCO;39.833;-7.483;2020-12-17;1.0;8.3
CASTELO BRANCO;39.833;-7.483;2020-12-18;0.0;7.4
CASTELO BRANCO;39.833;-7.483;2020-12-19;21.1;9.9
CASTELO BRANCO;39.833;-7.483;2020-12-20;0.5;9.3
CASTELO BRANCO;39.833;-7.483;2020-12-21;0.5;11.5
CASTELO BRANCO;39.833;-7.483;2020-12-22;0.8;10.2
CASTELO BRANCO;39.833;-7.483;2020-12-23;0.0;10.3
CASTELO BRANCO;39.833;-7.483;2020-12-24;0.0;8.4
CASTELO BRANCO;39.833;-7.483;2020-12-25;0.0;7.4
CASTELO BRANCO;39.833;-7.483;2020-12-26;0.0;5.7
CASTELO BRANCO;39.833;-7.483;2020-12-27;0.0;6.0
CASTELO BRANCO;39.833;-7.483;2020-12-28;0.5;8.2
CASTELO BRANCO;39.833;-7.483;2020-12-29;0.8;6.3
CASTELO BRANCO;39.833;-7.483;2020-12-30;0.0;5.1
CASTELO BRANCO;39.833;-7.483;2020-12-31;0.0;6.9
FLORES;39.455;-31.131;2020-01-01;13.0;14.3
FLORES;39.455;-31.131;2020-01-02;0.5;14.1
FLORES;39.455;-31.131;2020-01-03;4.1;16.3
FLORES;39.455;-31.131;2020-01-04;0.0;17.8
FLORES;39.455;-31.131;2020-01-05;5.1;17.5
FLORES;39.455;-31.131;2020-01-06;7.9;18.4
FLORES;39.455;-31.131;2020-01-07;0.5;19.3
FLORES;39.455;-31.131;2020-01-08;3.0;17.9
FLORES;39.455;-31.131;2020-01-09;0.0;16.1
FLORES;39.455;-31.131;2020-01-10;1.0;18.0
FLORES;39.455;-31.131;2020-01-11;6.1;12.2
FLORES;39.455;-31.131;2020-01-12;0.0;12.8
FLORES;39.455;-31.131;2020-01-13;1.0;17.4
FLORES;39.455;-31.131;2020-01-14;14.0;12.8
FLORES;39.455;-31.131;2020-01-15;9.9;13.1
FLORES;39.455;-31.131;2020-01-16;2.0;12.0
FLORES;39.455;-31.131;2020-01-17;2.0;16.4
FLORES;39.455;-31.131;2020-01-18;0.5;17.3
FLORES;39.455;-31.131;2020-01-19;0.0;17.6
FLORES;39.455;-31.131;2020-01-20;0.0;17.4
FLORES;39.455;-31.131;2020-01-21;0.0;15.9
FLORES;39.455;-31.131;2020-01-22;0.3;15.1
FLORES;39.455;-31.131;2020-01-23;0.3;14.8
FLORES;39.455;-31.131;2020-01-24;0.0;14.7
FLORES;39.455;-31.131;2020-01-25;7.1;14.1
FLORES;39.455;-31.131;2020-01-26;0.0;12.8
FLORES;39.455;-31.131;2020-01-27;82.0;15.2
FLORES;39.455;-31.131;2020-01-28;39.9;17.3
FLORES;39.455;-31.131;2020-01-29;0.3;17.1
FLORES;39.455;-31.131;2020-01-30;18.0;18.3
FLORES;39.455;-31.131;2020-01-31;2.0;17.9
FLORES;39.455;-31.131;2020-02-01;26.9;14.7
FLORES;39.455;-31.131;2020-02-02;3.0;12.5
FLORES;39.455;-31.131;2020-02-03;0.5;13.3
FLORES;39.455;-31.131;2020-02-04;2.0;15.9
FLORES;39.455;-31.131;2020-02-05;10.9;14.1
FLORES;39.455;-31.131;2020-02-06;4.1;16.1
FLORES;39.455;-31.131;2020-02-07;10.9;14.1
FLORES;39.455;-31.131;2020-02-08;0.0;18.2
FLORES;39.455;-31.131;2020-02-09;0.0;18.2
FLORES;39.455;-31.131;2020-02-10;0.0;18.2
FLORES;39.455;-31.131;2020-02-11;0.0;17.2
FLORES;39.455;-31.131;2020-02-12;0.3;17.3
FLORES;39.455;-31.131;2020-02-13;0.0;16.8
FLORES;39.455;-31.131;2020-02-14;10.9;14.6
FLORES;39.455;-31.131;2020-02-15;0.3;17.7
FLORES;39.455;-31.131;2020-02-16;3.0;12.1
FLORES;39.455;-31.131;2020-02-17;0.5;11.8
FLORES;39.455;-31.131;2020-02-18;0.5;14.1
FLORES;39.455;-31.131;2020-02-19;4.1;15.1
FLORES;39.455;-31.131;2020-02-20;5.1;12.8
FLORES;39.455;-31.131;2020-02-21;0.0;16.2
FLORES;39.455;-31.131;2020-02-22;0.8;16.4
FLORES;39.455;-31.131;2020-02-23;0.0;15.9
FLORES;39.455;-31.131;2020-02-24;0.0;17.8
FLORES;39.455;-31.131;2020-02-25;0.0;15.1
FLORES;39.455;-31.131;2020-02-26;0.0;16.8
FLORES;39.455;-31.131;2020-02-27;1.0;18.3
FLORES;39.455;-31.131;2020-02-28;2.0;17.3
FLORES;39.455;-31.131;2020-02-29;0.3;17.6
FLORES;39.455;-31.131;2020-03-01;0.0;17.6
FLORES;39.455;-31.131;2020-03-02;10.9;18.8
FLORES;39.455;-31.131;2020-03-03;3.0;18.4
FLORES;39.455;-31.131;2020-03-04;0.0;14.7
FLORES;39.455;-31.131;2020-03-05;0.0;14.7
FLORES;39.455;-31.131;2020-03-06;0.0;17.3
FLORES;39.455;-31.131;2020-03-07;0.0;15.8
FLORES;39.455;-31.131;2020-03-08;0.0;16.5
FLORES;39.455;-31.131;2020-03-09;0.8;18.3
FLORES;39.455;-31.131;2020-03-10;7.9;13.0
FLORES;39.455;-31.131;2020-03-11;6.1;13.5
FLORES;39.455;-31.131;2020-03-12;0.0;14.2
FLORES;39.455;-31.131;2020-03-13;0.0;14.6
FLORES;39.455;-31.131;2020-03-14;0.0;17.2
FLORES;39.455;-31.131;2020-03-15;0.0;16.8
FLORES;39.455;-31.131;2020-03-16;0.0;16.8
FLORES;39.455;-31.131;2020-03-17;0.0;18.1
FLORES;39.455;-31.131;2020-03-18;0.0;14.6
FLORES;39.455;-31.131;2020-03-19;0.0;14.4
FLORES;39.455;-31.131;2020-03-20;0.0;15.5
FLORES;39.455;-31.131;2020-03-21;0.0;13.8
FLORES;39.455;-31.131;2020-03-22;0.0;14.4
FLORES;39.455;-31.131;2020-03-23;0.0;15.8
FLORES;39.455;-31.131;2020-03-24;13.0;12.6
FLORES;39.455;-31.131;2020-03-25;2.0;12.4
FLORES;39.455;-31.131;2020-03-26;1.0;13.3
FLORES;39.455;-31.131;2020-03-27;7.1;14.6
FLORES;39.455;-31.131;2020-03-28;2.0;14.3
FLORES;39.455;-31.131;2020-03-29;0.0;15.3
FLORES;39.455;-31.131;2020-03-30;0.0;15.6
FLORES;39.455;-31.131;2020-03-31;6.1;15.2
FLORES;39.455;-31.131;2020-04-01;4.1;14.2
FLORES;39.455;-31.131;2020-04-02;39.9;15.3
FLORES;39.455;-31.131;2020-04-03;32.0;16.0
FLORES;39.455;-31.131;2020-04-04;9.9;14.8
FLORES;39.455;-31.131;2020-04-05;10.9;13.1
FLORES;39.455;-31.131;2020-04-06;2.0;16.3
FLORES;39.455;-31.131;2020-04-07;17.0;17.7
FLORES;39.455;-31.131;2020-04-08;0.5;17.1
FLORES;39.455;-31.131;2020-04-09;0.0;16.8
FLORES;39.455;-31.131;2020-04-10;0.0;17.2
FLORES;39.455;-31.131;2020-04-11;0.0;17.4
FLORES;39.455;-31.131;2020-04-12;0.0;17.1
FLORES;39.455;-31.131;2020-04-13;0.0;16.7
